CustomerId,NumOfProducts,HasChckng,IsActiveMember,Tenure,CreditScore,Balance,EstimatedSalary,Surname,Geography,Gender,Age,Exited
15696900,2.0,1.0,1.0,3.0,505.0,145541.56,58019.95,Burns,East,Male,29.0,0.0
15696989,3.0,0.0,0.0,8.0,469.0,139493.25,150093.32,Chukwueloka,East,Female,52.0,1.0
15697000,1.0,1.0,1.0,5.0,728.0,61825.5,156124.93,Mello,East,Male,32.0,0.0
15697020,1.0,1.0,0.0,2.0,618.0,91068.56,26578.69,Hs?eh,West,Male,39.0,0.0
15697028,2.0,0.0,1.0,0.0,590.0,65812.35,160346.3,McClinton,Central,Male,34.0,0.0
15697034,2.0,0.0,1.0,2.0,583.0,,5985.36,Norris,Central,Female,22.0,0.0
15697035,2.0,0.0,0.0,8.0,740.0,,86657.48,Garrett,Central,Female,31.0,0.0
15697042,1.0,1.0,0.0,8.0,738.0,127290.61,16081.62,Genovesi,Central,Male,35.0,0.0
15697045,2.0,0.0,1.0,9.0,726.0,,100556.98,Pisani,Central,Female,35.0,0.0
15697095,2.0,1.0,0.0,7.0,705.0,,117273.35,Zetticci,Central,Male,46.0,0.0
15697100,1.0,1.0,0.0,6.0,772.0,108736.52,184564.67,Wright,East,Female,48.0,1.0
15697127,1.0,1.0,1.0,2.0,543.0,147674.26,16658.76,Monaldo,West,Female,31.0,0.0
15697129,2.0,1.0,0.0,1.0,706.0,,31962.77,Ulyanova,Central,Female,43.0,0.0
15697183,2.0,1.0,0.0,9.0,685.0,,107811.28,Uchenna,Central,Male,43.0,0.0
15697201,1.0,1.0,1.0,3.0,640.0,,156260.08,Yocum,Central,Female,46.0,0.0
15697214,2.0,1.0,1.0,5.0,686.0,,152979.14,Korovin,Central,Female,36.0,0.0
15697249,1.0,1.0,0.0,3.0,546.0,132837.7,131647.31,Lettiere,East,Female,25.0,0.0
15697270,1.0,1.0,1.0,4.0,608.0,153325.1,199953.33,Gannon,Central,Male,27.0,0.0
15697283,2.0,1.0,0.0,8.0,578.0,,112124.98,Mackenzie,Central,Male,23.0,0.0
15697307,2.0,1.0,0.0,10.0,588.0,,79078.91,Nnachetam,Central,Male,34.0,0.0
15697310,1.0,0.0,0.0,3.0,559.0,152264.81,64242.31,O'Callaghan,East,Female,28.0,0.0
15697311,1.0,1.0,1.0,5.0,697.0,110802.03,50230.31,Nebechukwu,Central,Male,56.0,1.0
15697318,1.0,0.0,0.0,9.0,771.0,77487.2,33143.04,Ifeatu,East,Male,32.0,0.0
15697360,1.0,0.0,1.0,2.0,505.0,79951.9,174123.16,Yudina,West,Female,36.0,1.0
15697391,2.0,1.0,0.0,3.0,604.0,,38587.7,Argyle,Central,Female,34.0,0.0
15697424,1.0,1.0,1.0,2.0,597.0,119370.11,182726.22,Ku,Central,Female,30.0,1.0
15697441,1.0,1.0,0.0,7.0,485.0,182123.79,116828.51,Hsueh,West,Male,29.0,1.0
15697460,2.0,0.0,1.0,4.0,596.0,99441.21,4802.27,Lai,East,Male,34.0,0.0
15697480,2.0,0.0,1.0,7.0,731.0,,143086.09,Menkens,West,Male,30.0,0.0
15697497,2.0,1.0,1.0,9.0,518.0,105525.65,73418.29,She,West,Female,45.0,0.0
15697510,1.0,1.0,0.0,7.0,707.0,,109688.82,Tien,Central,Female,52.0,1.0
15697546,2.0,1.0,0.0,3.0,570.0,,92118.75,McIntyre,West,Female,36.0,0.0
15697567,2.0,1.0,1.0,4.0,752.0,,39570.78,Bazarova,West,Male,33.0,0.0
15697574,3.0,1.0,1.0,9.0,582.0,,60954.45,Stewart,West,Female,40.0,0.0
15697597,1.0,0.0,1.0,1.0,631.0,149144.61,123697.95,Chiemenam,West,Male,26.0,0.0
15697606,1.0,0.0,0.0,10.0,637.0,125712.2,175072.47,Sturdee,West,Female,21.0,0.0
15697625,2.0,1.0,0.0,2.0,791.0,163789.49,75832.53,Bevan,West,Male,37.0,0.0
15697678,2.0,1.0,1.0,6.0,590.0,92340.69,174667.58,Maxwell,East,Male,36.0,0.0
15697686,2.0,1.0,1.0,6.0,787.0,,84151.98,Stewart,West,Female,40.0,0.0
15697691,1.0,1.0,1.0,6.0,512.0,,100507.81,Sinclair,West,Female,41.0,0.0
15697702,2.0,1.0,0.0,2.0,730.0,,14174.09,Lord,Central,Male,29.0,0.0
15697789,2.0,1.0,1.0,3.0,647.0,122717.53,87000.39,Li Fonti,East,Female,43.0,0.0
15697801,2.0,1.0,1.0,1.0,605.0,74129.18,62199.78,Sokolova,East,Female,56.0,1.0
15697844,1.0,1.0,0.0,10.0,721.0,,136119.96,Whitehouse,Central,Female,32.0,1.0
15697879,2.0,1.0,0.0,3.0,701.0,156660.72,45742.42,Webb,West,Male,30.0,0.0
15697948,2.0,1.0,1.0,3.0,752.0,,48505.1,Henderson,Central,Female,36.0,0.0
15697997,1.0,0.0,1.0,5.0,602.0,164704.38,180716.1,Jamieson,West,Male,33.0,1.0
15698028,2.0,1.0,0.0,1.0,506.0,,31766.3,Duncan,West,Female,41.0,0.0
15698031,2.0,1.0,0.0,6.0,587.0,101851.8,7103.71,Romano,East,Female,39.0,0.0
15698117,1.0,0.0,1.0,0.0,701.0,150844.94,127623.36,Jerger,East,Male,41.0,0.0
15698167,2.0,0.0,0.0,0.0,677.0,148298.59,182913.95,Kumm,West,Female,24.0,0.0
15698184,2.0,0.0,0.0,2.0,484.0,90408.16,48170.57,Marshall,West,Female,50.0,0.0
15698246,2.0,1.0,1.0,2.0,658.0,,84694.49,Gordon,West,Female,24.0,0.0
15698271,2.0,1.0,0.0,4.0,523.0,,185488.81,Graham,West,Female,26.0,0.0
15698285,1.0,1.0,1.0,4.0,676.0,101457.14,79101.67,Ting,West,Female,41.0,0.0
15698294,2.0,1.0,0.0,1.0,635.0,,135382.23,Royster,Central,Male,31.0,0.0
15698321,2.0,1.0,1.0,3.0,648.0,95039.73,147055.87,Yobanna,East,Male,34.0,0.0
15698324,1.0,1.0,1.0,4.0,725.0,,67879.8,Azikiwe,West,Female,33.0,0.0
15698335,1.0,1.0,1.0,8.0,504.0,,34595.58,Bergamaschi,West,Female,73.0,0.0
15698349,2.0,1.0,1.0,4.0,686.0,,159676.55,Davy,Central,Female,35.0,0.0
15698442,1.0,1.0,1.0,3.0,719.0,122964.88,138231.7,Eberechukwu,Central,Male,35.0,0.0
15698462,2.0,1.0,1.0,4.0,532.0,,132798.78,Chiu,West,Male,36.0,0.0
15698474,2.0,1.0,1.0,1.0,601.0,131039.97,199661.5,Sagese,East,Female,54.0,0.0
15698510,2.0,1.0,0.0,9.0,468.0,181627.14,172668.39,Onwudiwe,East,Male,42.0,0.0
15698522,2.0,1.0,0.0,9.0,660.0,134599.33,183095.87,Thomas,East,Male,39.0,0.0
15698528,1.0,1.0,1.0,3.0,599.0,,130086.47,Napolitani,Central,Female,31.0,1.0
15698572,1.0,1.0,0.0,1.0,636.0,,43134.58,Schaffer,Central,Female,36.0,0.0
15698619,2.0,1.0,1.0,9.0,593.0,,76357.43,Bowhay,West,Male,43.0,0.0
15698664,2.0,0.0,0.0,2.0,567.0,115643.58,174606.35,Liang,Central,Male,43.0,0.0
15698703,2.0,1.0,1.0,5.0,628.0,181768.32,129107.97,Doherty,East,Male,40.0,0.0
15698716,2.0,1.0,0.0,3.0,620.0,87926.24,33350.26,Baker,West,Female,70.0,1.0
15698732,1.0,1.0,0.0,3.0,789.0,104677.09,74265.38,K'ung,East,Male,51.0,0.0
15698749,1.0,1.0,0.0,6.0,626.0,85897.95,109742.8,He,East,Female,23.0,0.0
15698758,2.0,1.0,1.0,1.0,630.0,,169802.73,Onwuamaegbu,Central,Female,31.0,0.0
15698786,1.0,1.0,0.0,9.0,819.0,133102.92,27046.46,Marcelo,West,Female,39.0,1.0
15698791,1.0,1.0,0.0,3.0,679.0,146758.24,48466.89,Udinesi,West,Male,45.0,0.0
15698792,1.0,0.0,1.0,6.0,671.0,119769.77,66032.65,Keldie,West,Female,48.0,0.0
15698816,1.0,1.0,1.0,4.0,721.0,72535.45,103931.49,Tuan,Central,Female,33.0,0.0
15698839,2.0,1.0,1.0,4.0,460.0,127559.97,126952.5,Okwudilichukwu,East,Male,46.0,0.0
15698872,2.0,0.0,0.0,2.0,633.0,,191207.03,Brown,Central,Female,39.0,0.0
15698902,1.0,1.0,0.0,1.0,547.0,142703.4,86207.49,McIntyre,East,Female,42.0,1.0
15698927,2.0,0.0,1.0,7.0,675.0,,36267.21,Ritchie,West,Male,39.0,0.0
15698932,1.0,1.0,0.0,10.0,756.0,137452.09,189543.9,Groves,East,Male,44.0,0.0
15698953,3.0,1.0,1.0,1.0,636.0,,74048.1,Hart,Central,Male,36.0,1.0
15699005,1.0,1.0,1.0,2.0,710.0,156067.05,9983.88,Martin,West,Female,41.0,0.0
15699029,2.0,1.0,0.0,4.0,670.0,170557.91,198252.88,Bagley,West,Neutral,37.0,0.0
15699047,2.0,1.0,1.0,9.0,674.0,120150.39,33964.03,Chukwuemeka,West,Female,21.0,0.0
15699095,1.0,1.0,1.0,3.0,603.0,,198826.03,Chandler,West,Female,24.0,1.0
15699195,1.0,1.0,1.0,3.0,709.0,110949.41,168515.61,Shen,West,Female,24.0,0.0
15699225,2.0,1.0,0.0,0.0,757.0,,37460.05,Pirozzi,West,Male,46.0,0.0
15699238,2.0,1.0,0.0,8.0,618.0,,80204.38,Craig,Central,Female,40.0,0.0
15699247,2.0,1.0,1.0,5.0,791.0,,123977.86,Chapman,West,Female,44.0,1.0
15699257,2.0,1.0,0.0,2.0,651.0,143145.87,43612.06,Kerr,Central,Male,42.0,0.0
15699284,1.0,1.0,0.0,8.0,584.0,172713.44,113860.81,Johnson,West,Male,49.0,0.0
15699294,2.0,0.0,0.0,1.0,555.0,,88146.86,Pope,West,Male,30.0,0.0
15699309,1.0,1.0,0.0,4.0,510.0,,118913.53,Gerasimov,Central,Female,38.0,1.0
15699325,1.0,0.0,1.0,10.0,555.0,114822.64,8444.5,Fedorova,East,Female,62.0,0.0
15699335,2.0,1.0,1.0,3.0,615.0,137657.25,171657.57,Kuo,East,Female,33.0,0.0
15699340,2.0,1.0,0.0,4.0,680.0,,61240.87,Okorie,West,Male,37.0,0.0
15699389,1.0,1.0,1.0,7.0,807.0,118274.71,25885.72,Ch'ien,West,Male,42.0,0.0
15699415,1.0,1.0,0.0,6.0,618.0,150213.71,120668.46,Lewis,West,Female,46.0,1.0
15699430,2.0,1.0,0.0,10.0,618.0,,180439.75,Davide,West,Female,35.0,0.0
15699446,2.0,1.0,1.0,2.0,816.0,150355.35,35770.84,Hobbs,East,Female,25.0,0.0
15699450,2.0,1.0,1.0,7.0,723.0,,150694.58,Li,West,Male,48.0,0.0
15699461,1.0,0.0,1.0,10.0,515.0,176273.95,121277.78,Fiorentini,Central,Male,35.0,0.0
15699467,1.0,0.0,0.0,0.0,631.0,,87959.83,Connor,Central,Female,41.0,0.0
15699486,1.0,1.0,1.0,7.0,745.0,132944.53,31802.92,Johnson,Central,Male,34.0,0.0
15699492,1.0,0.0,0.0,2.0,665.0,147435.96,187508.06,Lorenzo,East,Female,27.0,0.0
15699507,2.0,0.0,1.0,7.0,542.0,,82393.08,Messersmith,West,Female,25.0,0.0
15699515,2.0,1.0,1.0,7.0,643.0,98630.31,40250.82,Manfrin,East,Male,33.0,0.0
15699523,2.0,1.0,0.0,4.0,499.0,126817.65,123269.71,Chu,East,Female,55.0,0.0
15699524,1.0,1.0,0.0,3.0,466.0,,193984.6,Howells,West,Female,30.0,0.0
15699532,2.0,0.0,1.0,8.0,516.0,120124.35,168773.54,Okagbue,West,Male,51.0,0.0
15699550,2.0,1.0,1.0,9.0,695.0,,67502.12,Babbage,Central,Female,34.0,0.0
15699598,2.0,1.0,1.0,4.0,723.0,,140385.33,Smith,West,Female,20.0,0.0
15699619,1.0,1.0,0.0,10.0,641.0,155978.17,91510.71,Rivas,West,Male,31.0,0.0
15699634,2.0,1.0,1.0,2.0,667.0,,148608.39,Howard,West,Female,48.0,0.0
15699637,1.0,1.0,1.0,8.0,694.0,116326.07,117704.65,Anenechi,Central,Male,57.0,0.0
15699753,1.0,1.0,0.0,1.0,590.0,89086.31,24499.97,Zakharov,West,Male,41.0,0.0
15699772,2.0,1.0,0.0,3.0,428.0,129248.11,72876.43,Barclay,East,Female,40.0,1.0
15699797,1.0,0.0,0.0,8.0,737.0,174356.13,31928.5,Santana,West,Male,30.0,0.0
15699830,2.0,1.0,1.0,7.0,721.0,,122580.48,Doherty,West,Female,40.0,0.0
15699839,1.0,1.0,1.0,2.0,637.0,152606.82,71692.8,Hall,West,Male,36.0,0.0
15699911,1.0,1.0,0.0,8.0,461.0,,132295.95,Chapman,Central,Female,35.0,0.0
15699963,1.0,1.0,1.0,1.0,571.0,121405.04,154844.22,Scott,West,Male,38.0,0.0
15700046,2.0,1.0,0.0,4.0,635.0,103544.88,193746.55,Yuan,West,Male,41.0,0.0
15700083,2.0,1.0,0.0,2.0,609.0,139443.75,9234.06,Lai,Central,Male,39.0,0.0
15700174,1.0,0.0,0.0,0.0,733.0,83319.28,57769.2,McKay,Central,Female,30.0,0.0
15700209,1.0,1.0,1.0,9.0,486.0,97009.15,85101.0,Walker,West,Male,63.0,0.0
15700212,2.0,0.0,0.0,10.0,475.0,,122953.0,Shih,West,Female,46.0,1.0
15700223,1.0,1.0,1.0,4.0,806.0,164701.68,21439.49,Steiner,West,Male,48.0,0.0
15700255,2.0,0.0,0.0,8.0,814.0,95488.82,107013.59,Robson,East,Male,44.0,0.0
15700263,1.0,1.0,0.0,2.0,569.0,,130784.2,Ifeatu,West,Male,66.0,1.0
15700300,1.0,0.0,1.0,4.0,674.0,131593.85,171345.02,Okoli,East,Female,44.0,1.0
15700325,1.0,1.0,0.0,8.0,644.0,92760.55,35896.75,Onyeoruru,West,Female,24.0,0.0
15700353,2.0,1.0,0.0,6.0,662.0,,51229.17,Evans,West,Female,37.0,0.0
15700366,1.0,1.0,1.0,3.0,669.0,119452.03,171575.54,Burton,West,Male,39.0,0.0
15700383,2.0,1.0,1.0,7.0,763.0,115651.6,104706.29,Uvarova,West,Female,35.0,0.0
15700394,2.0,1.0,0.0,4.0,713.0,122857.46,144682.17,Palermo,Central,Female,26.0,1.0
15700424,1.0,1.0,1.0,5.0,461.0,,54209.02,Hsiao,West,Female,35.0,0.0
15700460,1.0,0.0,1.0,4.0,530.0,120905.03,123475.88,Allnutt,West,Female,55.0,1.0
15700476,2.0,1.0,1.0,9.0,564.0,103522.75,34338.21,Azubuike,East,Male,41.0,0.0
15700487,3.0,1.0,0.0,6.0,805.0,118022.06,162643.15,Osonduagwuike,West,Male,46.0,1.0
15700511,2.0,1.0,1.0,9.0,708.0,176702.36,104804.74,Hanson,East,Male,42.0,0.0
15700540,1.0,0.0,0.0,2.0,557.0,129893.56,102076.03,Barrera,East,Female,38.0,0.0
15700549,2.0,1.0,1.0,5.0,721.0,,4493.12,Alvares,West,Male,54.0,0.0
15700601,1.0,1.0,1.0,1.0,561.0,78829.53,12148.2,Dynon,West,Male,34.0,0.0
15700627,1.0,1.0,0.0,2.0,637.0,143500.82,166996.46,Y?,East,Female,46.0,1.0
15700650,2.0,0.0,0.0,3.0,681.0,,55816.2,Cousens,West,Male,34.0,0.0
15700654,2.0,1.0,0.0,9.0,617.0,49157.09,53294.17,Liardet,East,Male,44.0,0.0
15700656,2.0,0.0,0.0,9.0,662.0,,65089.38,Balashova,West,Male,32.0,0.0
15700657,1.0,1.0,0.0,2.0,641.0,110086.69,159773.14,Thornton,East,Female,40.0,0.0
15700693,2.0,1.0,1.0,2.0,693.0,,59864.96,Tu,West,Male,68.0,0.0
15700696,1.0,1.0,1.0,9.0,738.0,79019.8,18606.23,Kang,Central,Male,31.0,0.0
15700710,1.0,0.0,1.0,3.0,490.0,116465.53,24435.77,Chiebuka,West,Female,37.0,0.0
15700714,2.0,1.0,1.0,7.0,747.0,,141706.43,Hollis,West,Male,29.0,0.0
15700749,1.0,1.0,1.0,6.0,481.0,,24677.54,Powell,West,Female,39.0,0.0
15700752,2.0,1.0,1.0,6.0,545.0,,52067.37,Pugliesi,West,Female,32.0,0.0
15700772,2.0,0.0,0.0,9.0,571.0,,38433.35,Nebechi,West,Male,190.0,0.0
15700801,3.0,0.0,1.0,6.0,850.0,84445.68,60021.34,Eipper,East,Male,42.0,1.0
15700813,2.0,1.0,0.0,5.0,522.0,94049.92,103269.0,Igwebuike,East,Female,25.0,0.0
15700826,2.0,0.0,1.0,1.0,678.0,123699.28,105221.76,Ko,East,Female,54.0,0.0
15700854,1.0,1.0,0.0,8.0,595.0,,100015.79,Cunningham,Central,Male,35.0,1.0
15700864,2.0,1.0,0.0,0.0,607.0,,116106.52,Fiorentini,West,Female,21.0,0.0
15700937,2.0,1.0,1.0,5.0,767.0,,67445.85,Romano,Central,Female,24.0,0.0
15700946,1.0,1.0,1.0,7.0,574.0,152992.91,134691.2,Kolesnikova,West,Female,34.0,0.0
15700964,1.0,1.0,1.0,7.0,624.0,104848.68,167387.36,Pollard,East,Female,27.0,0.0
15700965,2.0,1.0,1.0,6.0,724.0,,150026.79,Toscano,West,Female,32.0,0.0
15701037,2.0,1.0,0.0,2.0,578.0,,70563.9,Barton,West,Male,39.0,0.0
15701042,1.0,1.0,0.0,2.0,596.0,151027.56,170320.58,Dalton,East,Female,27.0,0.0
15701074,1.0,1.0,1.0,8.0,629.0,112330.83,91001.02,Herz,East,Male,35.0,0.0
15701081,1.0,0.0,1.0,2.0,785.0,,61811.1,Jarvis,West,Male,36.0,0.0
15701096,1.0,1.0,0.0,8.0,778.0,123863.64,144494.94,De Garis,West,Male,44.0,0.0
15701109,1.0,1.0,1.0,7.0,663.0,,185210.63,Andreyev,West,Female,37.0,0.0
15701121,1.0,0.0,1.0,5.0,521.0,110641.18,136507.69,Holt,West,Male,38.0,1.0
15701160,1.0,1.0,1.0,4.0,556.0,125890.72,74854.97,Azubuike,East,Female,43.0,0.0
15701164,1.0,1.0,1.0,4.0,506.0,90307.62,159235.29,Onyeorulu,West,Female,34.0,0.0
15701166,2.0,1.0,1.0,5.0,660.0,131754.11,38761.61,Chinedum,West,Male,40.0,0.0
15701175,1.0,1.0,1.0,8.0,493.0,90791.69,59659.53,Bruno,West,Female,33.0,0.0
15701176,1.0,1.0,0.0,5.0,663.0,141462.13,440.2,Brown,West,Male,26.0,0.0
15701200,2.0,1.0,1.0,6.0,576.0,,48314.0,Lucciano,West,Male,36.0,0.0
15701206,2.0,1.0,0.0,5.0,566.0,,66462.79,Torreggiani,Central,Male,44.0,0.0
15701238,2.0,1.0,0.0,1.0,683.0,,148989.15,Chia,West,Male,47.0,0.0
15701265,2.0,0.0,1.0,1.0,559.0,104356.94,54184.06,Tretiakov,East,Female,36.0,0.0
15701280,1.0,0.0,1.0,3.0,576.0,,78498.04,Romano,West,Male,24.0,1.0
15701281,2.0,1.0,1.0,8.0,511.0,,49089.36,Tan,West,Male,27.0,0.0
15701291,2.0,1.0,0.0,3.0,601.0,,30607.11,Chidubem,West,Male,44.0,0.0
15701301,2.0,0.0,0.0,3.0,646.0,175159.9,67124.48,Murphy,West,Female,42.0,1.0
15701318,1.0,0.0,1.0,9.0,763.0,148564.66,87236.4,Poole,Central,Male,67.0,0.0
15701319,2.0,1.0,1.0,6.0,614.0,96340.81,139377.24,Baxter,East,Female,37.0,1.0
15701333,1.0,0.0,0.0,7.0,646.0,96558.66,163427.18,Blackburn,West,Female,37.0,0.0
15701352,2.0,1.0,0.0,3.0,611.0,96381.68,181419.29,Fanucci,Central,Female,28.0,0.0
15701354,2.0,0.0,0.0,1.0,699.0,,93826.63,Boni,West,Female,39.0,0.0
15701364,2.0,1.0,1.0,10.0,724.0,,54265.55,Doherty,West,Male,30.0,0.0
15701376,2.0,1.0,1.0,10.0,668.0,152958.29,159585.61,K'ung,East,Male,37.0,0.0
15701392,2.0,0.0,1.0,6.0,815.0,,185547.71,Lucciano,Central,Male,28.0,0.0
15701412,2.0,0.0,0.0,4.0,739.0,,173321.65,T'ien,West,Male,40.0,0.0
15701439,4.0,1.0,0.0,1.0,698.0,,88566.9,Fanucci,Central,Female,50.0,1.0
15701522,2.0,0.0,1.0,9.0,711.0,,3234.8,Yermolayeva,West,Female,29.0,0.0
15701524,2.0,1.0,0.0,0.0,709.0,,46811.77,Ting,West,Male,36.0,0.0
15701537,1.0,1.0,1.0,2.0,756.0,,166513.49,Ignatiev,West,Male,60.0,1.0
15701555,2.0,0.0,1.0,1.0,575.0,84903.33,26015.8,Nicholls,Central,Male,53.0,0.0
15701602,3.0,0.0,0.0,5.0,521.0,116497.31,53793.1,Ayers,East,Male,52.0,1.0
15701605,1.0,1.0,0.0,1.0,815.0,166115.42,67208.3,Forster,West,Male,37.0,0.0
15701687,3.0,0.0,0.0,7.0,664.0,77526.66,57338.56,Campbell,Central,Male,44.0,1.0
15701738,1.0,1.0,1.0,2.0,612.0,115163.38,97677.52,Arcuri,East,Male,44.0,1.0
15701741,1.0,1.0,0.0,3.0,711.0,152462.79,90305.97,Williams,West,Female,39.0,0.0
15701765,2.0,0.0,0.0,0.0,575.0,,30114.32,Vincent,Central,Female,37.0,0.0
15701768,2.0,1.0,1.0,3.0,637.0,,197827.06,Tung,West,Male,32.0,0.0
15701809,1.0,1.0,0.0,3.0,749.0,,3408.7,Cavill,Central,Female,28.0,0.0
15701885,2.0,0.0,1.0,9.0,647.0,,92357.21,Tucker,West,Female,40.0,0.0
15701908,1.0,1.0,1.0,7.0,623.0,,25904.12,Nina,Central,Female,40.0,0.0
15701932,1.0,1.0,1.0,6.0,586.0,140900.97,67288.89,Millar,West,Female,52.0,0.0
15701936,1.0,1.0,0.0,10.0,467.0,126315.26,32349.29,Bell,East,Male,28.0,1.0
15701946,1.0,0.0,0.0,4.0,715.0,124314.45,97782.92,Ndubueze,West,Male,34.0,0.0
15701962,2.0,1.0,0.0,2.0,590.0,166930.76,122487.73,Scott,Central,Female,29.0,0.0
15701972,1.0,1.0,1.0,3.0,684.0,137179.39,37264.11,Parsons,West,Male,35.0,0.0
15702014,2.0,0.0,0.0,1.0,555.0,56084.69,178798.13,Jeffrey,Central,Male,33.0,0.0
15702030,1.0,1.0,0.0,2.0,516.0,104982.57,157378.5,Azarov,West,Female,29.0,0.0
15702061,2.0,1.0,1.0,7.0,654.0,,149184.15,Findlay,West,Male,29.0,0.0
15702095,1.0,1.0,0.0,1.0,585.0,128472.8,186476.91,Clarke,Central,Female,56.0,1.0
15702138,1.0,0.0,0.0,3.0,510.0,156834.34,44374.44,Swift,West,Female,22.0,0.0
15702145,1.0,1.0,1.0,7.0,705.0,68423.89,64872.55,Edments,Central,Male,33.0,0.0
15702149,1.0,1.0,1.0,1.0,767.0,144753.21,132480.75,Fomin,East,Female,33.0,0.0
15702175,2.0,1.0,1.0,4.0,755.0,148654.84,28805.09,Herrin,West,Female,29.0,0.0
15702190,2.0,1.0,1.0,5.0,672.0,,64515.5,Fan,Central,Male,43.0,0.0
15702277,1.0,0.0,1.0,4.0,650.0,106005.54,142995.32,Smith,West,Male,34.0,0.0
15702293,2.0,1.0,1.0,7.0,588.0,,108739.15,Medvedeva,Central,Female,35.0,0.0
15702298,1.0,0.0,0.0,8.0,655.0,125561.97,164040.94,Parkhill,East,Male,41.0,1.0
15702300,2.0,0.0,0.0,5.0,671.0,,120893.07,Walker,West,Male,27.0,0.0
15702337,2.0,1.0,1.0,7.0,581.0,,74320.75,Sinclair,West,Male,37.0,0.0
15702377,1.0,1.0,0.0,1.0,627.0,132759.8,78899.22,Knorr,Central,Male,48.0,0.0
15702380,2.0,0.0,1.0,6.0,663.0,,15876.52,De Luca,Central,Male,64.0,0.0
15702416,1.0,0.0,0.0,7.0,734.0,107805.67,182505.68,Cecil,West,Male,43.0,0.0
15702430,1.0,1.0,1.0,10.0,548.0,,31299.71,Ignatyeva,West,Female,35.0,0.0
15702434,2.0,1.0,0.0,3.0,850.0,,116692.8,Hsieh,West,Female,30.0,0.0
15702442,2.0,1.0,1.0,9.0,586.0,100781.75,54448.41,Benson,East,Female,56.0,0.0
15702462,1.0,1.0,1.0,6.0,619.0,52831.13,112649.22,Fiorentini,Central,Female,44.0,1.0
15702464,2.0,0.0,0.0,4.0,549.0,,139463.57,Ross,West,Female,34.0,0.0
15702499,1.0,1.0,1.0,9.0,770.0,190678.02,14725.36,Schnaars,Central,Male,46.0,0.0
15702541,1.0,1.0,0.0,2.0,551.0,166968.28,159483.76,Fraser,West,Female,59.0,1.0
15702561,1.0,1.0,1.0,9.0,782.0,,87566.97,Dale,West,Male,32.0,0.0
15702566,1.0,1.0,1.0,8.0,554.0,149134.46,177966.24,Lombardo,Central,Male,26.0,0.0
15702571,3.0,1.0,1.0,1.0,778.0,151958.19,131238.37,Wright,East,Female,35.0,1.0
15702601,2.0,0.0,1.0,4.0,680.0,108300.27,44384.57,Wyatt,East,Male,30.0,1.0
15702631,2.0,1.0,1.0,2.0,567.0,,78651.55,Tang,West,Female,26.0,0.0
15702656,1.0,1.0,0.0,1.0,651.0,96834.78,108764.69,Yobachi,West,Female,33.0,0.0
15702669,2.0,0.0,1.0,2.0,663.0,117028.6,144680.18,Faulkner,East,Male,44.0,0.0
15702715,2.0,1.0,1.0,10.0,747.0,,50759.8,Kao,West,Female,34.0,0.0
15702741,1.0,1.0,0.0,8.0,601.0,93012.89,86957.42,Potts,West,Male,32.0,0.0
15702788,1.0,1.0,0.0,9.0,775.0,126212.64,70196.57,Gadsdon,West,Male,40.0,0.0
15702789,1.0,1.0,1.0,5.0,548.0,175214.71,155165.61,Carter,East,Male,32.0,0.0
15702801,1.0,0.0,0.0,3.0,677.0,86616.35,91903.9,Ts'ao,West,Female,29.0,1.0
15702806,1.0,0.0,0.0,9.0,696.0,,10883.52,Martin,Central,Male,24.0,0.0
15702912,1.0,1.0,0.0,2.0,752.0,,44335.54,Ch'en,Central,Female,35.0,1.0
15702919,1.0,1.0,0.0,6.0,729.0,63669.42,145111.37,Collins,East,Male,30.0,0.0
15702968,1.0,1.0,1.0,3.0,733.0,106545.53,134589.58,Artemieva,East,Male,74.0,0.0
15703019,2.0,0.0,1.0,10.0,583.0,,113597.64,Okeke,West,Female,38.0,0.0
15703037,1.0,0.0,1.0,5.0,618.0,,178705.45,Edwards,West,Male,37.0,1.0
15703059,1.0,0.0,1.0,6.0,549.0,124829.16,93551.36,Scott,East,Female,49.0,0.0
15703068,2.0,1.0,1.0,8.0,716.0,126145.54,138051.19,Nixon,East,Male,41.0,0.0
15703106,2.0,1.0,1.0,5.0,575.0,,122488.59,K'ung,West,Male,40.0,0.0
15703117,2.0,0.0,1.0,1.0,565.0,,89602.81,Findlay,West,Female,44.0,0.0
15703119,2.0,1.0,1.0,6.0,652.0,,145700.22,Liang,West,Male,38.0,0.0
15703143,1.0,0.0,1.0,3.0,820.0,82344.84,115985.38,Tuan,West,Female,29.0,0.0
15703167,2.0,1.0,0.0,8.0,628.0,,193903.06,Rouse,West,Female,45.0,0.0
15703177,1.0,1.0,1.0,2.0,654.0,90865.8,86764.46,Bell,West,Female,35.0,0.0
15703199,1.0,0.0,0.0,3.0,619.0,96143.47,98994.92,Golibe,Central,Male,38.0,0.0
15703205,2.0,1.0,1.0,5.0,656.0,113402.14,138849.06,Uwaezuoke,West,Female,46.0,0.0
15703264,1.0,1.0,0.0,9.0,735.0,120681.63,74836.34,Chukwufumnanya,West,Male,44.0,0.0
15703292,2.0,1.0,1.0,8.0,573.0,86270.93,90177.3,Chimezie,West,Male,26.0,0.0
15703354,1.0,1.0,0.0,2.0,808.0,103516.87,113907.8,Aksenov,West,Female,33.0,0.0
15703394,2.0,1.0,0.0,3.0,633.0,,44008.91,Hawes,Central,Male,27.0,0.0
